opeid,name,address,city,state,zip,number_of_defaults,number_of_loans,default_rate
41501,GOLDEN STATE COLLEGE OF COURT REPORTING & CAPTIONING             ,7901 STONERIDGE DRIVE              SUITE 105      ,PLEASANTON          ,CA,94588,0,11,0
41503,RWM FIBER OPTICS                                                 ,16627 SOUTH AVALON BOULEVARD       SUITE A        ,CARSON              ,CA,90746,9,42,21.4
41506,D & L ACADEMY OF HAIR DESIGN                                     ,113 MAIN AVENUE EAST                              ,TWIN FALLS          ,ID,83301,7,30,23.3
41509,KEUNE ACADEMY BY 124                                             ,755 LAWRENCEVILLE-SUWANNEE ROAD    BUILDING 1300  ,LAWRENCEVILLE       ,GA,30043,11,88,12.5
41512,SALON PROFESSIONAL ACADEMY (THE)                                 ,2309 EGGERT ROAD                                  ,TONAWANDA           ,NY,14150,3,83,3.6
41514,VANITY SCHOOL OF COSMETOLOGY                                     ,5236 DETROIT ROAD                                 ,SHEFFIELD VILLAGE   ,OH,44035,11,48,22.9
41515,AMERICAN ACADEMY OF COSMETOLOGY                                  ,"1330 BLANDING BOULEVARD, SUITE 125                ",ORANGE PARK         ,FL,32065,24,65,36.9
41517,BELLA CAPELLI ACADEMY A PAUL MITCHELL PARTNER SCHOOL             ,151 WYNGATE DRIVE-                                ,MONROEVILLE         ,PA,15146,6,58,10.3
41518,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL                     ,22 WEST CHURCH STREET                             ,FREDERICK           ,MD,21701,11,112,9.8
41519,COLUMBIA GORGE COMMUNITY COLLEGE                                 ,400 EAST SCENIC DRIVE                             ,THE DALLES          ,OR,97058,25,79,31.6
41523,GEORGIA BEAUTY ACADEMY                                           ,303 FERNWOOD AVENUE                               ,DALTON              ,GA,30721,23,85,27
41524,INTERNATIONAL INSTITUTE OF COSMETOLOGY                           ,632 SILAS DEANE HIGHWAY                           ,WETHERSFIELD        ,CT,6109,1,56,1.7
41527,ASTRODOME CAREER CENTERS                                         ,"2656 SOUTH LOOP WEST, SUITE 380                   ",HOUSTON             ,TX,77054,14,93,15
41528,CALIFORNIA ACADEMY (THE)                                         ,2100 ARDEN WAY                     SUITE 265      ,SACRAMENTO          ,CA,95825,18,229,7.8
41529,STUDIO ACADEMY OF BEAUTY (THE)                                   ,610 NORTH ALMA SCHOOL ROAD         SUITE 38       ,CHANDLER            ,AZ,85224,16,121,13.2
41530,RENAISSANCE ACADEMIE                                             ,1460 NORTH MOON RIVER DRIVE                       ,PROVO               ,UT,84604,7,41,17
41532,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT           ,57 OLD MUGGETT HILL ROAD                          ,CHARLTON            ,MA,1507,3,32,9.3
41533,PAUL MITCHELL THE SCHOOL COLUMBUS                                ,3000 MORSE ROAD                                   ,COLUMBUS            ,OH,43231,16,122,13.1
41538,BETHEL COLLEGE                                                   ,1705 TODDS LANE                                   ,HAMPTON             ,VA,23666,0,13,0
41539,PROVIDENCE CHRISTIAN COLLEGE                                     ,1539 EAST HOWARD STREET                           ,PASADENA            ,CA,91104,2,25,8
41542,CAROLINA COLLEGE OF BIBLICAL STUDIES                             ,817 S. MCPHERSON CHURCH ROAD                      ,FAYETTEVILLE        ,NC,28303,1,11,9
41545,STARTING POINTS                                                  ,2737 KENNEDY BOULEVARD                            ,JERSEY CITY         ,NJ,7306,6,31,19.3
41548,DUVALL'S SCHOOL OF COSMETOLOGY                                   ,201 HARWOOD ROAD                   SUITE 218      ,BEDFORD             ,TX,76021,11,100,11
41549,NATIONAL CAREER INSTITUTE                                        ,134 EVERGREEN PLACE                               ,EAST ORANGE         ,NJ,7018,39,190,20.5
41550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING                         ,42 NORTH WATER STREET                             ,PORT HADLOCK        ,WA,98339,4,39,10.2
41551,INSTITUTE OF MEDICAL AND BUSINESS CAREERS                        ,133 JEFFERSON ROAD                                ,PITTSBURGH          ,PA,15235,0,3,0
41552,OLIVER FINLEY ACADEMY OF COSMETOLOGY                             ,6843 NORTH STRAWBERRY GLEN ROAD    SUITE 140      ,GARDEN CITY         ,ID,83714,13,94,13.8
41553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE                           ,719 EAST GENESEE STREET                           ,SYRACUSE            ,NY,13210,9,139,6.4
41559,AVEDA FREDRIC'S INSTITUTE                                        ,6020 EAST 82ND STREET              CASTLETON SQUAR,INDIANAPOLIS        ,IN,46250,2,86,2.3
41560,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE)                     ,187 NEW DORP LANE                                 ,STATEN ISLAND       ,NY,10306,7,89,7.8
41561,TONI & GUY HAIRDRESSING ACADEMY                                  ,2425 MCHENRY AVENUE                SUITE A        ,MODESTO             ,CA,95356,10,24,41.6
41562,INSTITUTE OF ADVANCED MEDICAL ESTHETICS                          ,3108 N. PARHAM ROAD                SUITE 500      ,HENRICO             ,VA,23294,6,41,14.6
41564,AVIATION INSTITUTE OF MAINTENANCE                                ,2725 SOUTH US HIGHWAY 17/92                       ,CASSELBERRY         ,FL,32707,20,125,16
41571,DELTA CONNECTION ACADEMY                                         ,2700 FLIGHTLINE AVENUE                            ,SANFORD             ,FL,32725,1,5,20
41572,LOVE BEAUTY SCHOOL                                               ,1161 MURFREESBORO HIGHWAY                         ,MANCHESTER          ,TN,37355,11,55,20
41574,NATIONAL PARALEGAL COLLEGE                                       ,717 EAST MARYLAND AVENUE                          ,PHOENIX             ,AZ,85014,22,195,11.2
41576,NOVA ACADEMY OF COSMETOLOGY                                      ,5979 BANDEL ROAD                                  ,ROCHESTER           ,MN,55901,11,69,15.9
41577,SALON PROFESSIONAL ACADEMY (THE)                                 ,566 THEATER ROAD                                  ,ONALASKA            ,WI,54650,7,85,8.2
41580,METRO BEAUTY ACADEMY                                             ,4977 MEDICAL CENTER CIRCLE                        ,ALLENTOWN           ,PA,18106,20,130,15.3
41581,AIKEN SCHOOL OF COSMETOLOGY AND BARBERING                        ,225 RICHLAND AVENUE EAST                          ,AIKEN               ,SC,29801,6,30,20
41582,PAUL MITCHELL THE SCHOOL SHERMAN OAKS                            ,"15301 VENTURA BOULEVARD, UNIT P2                  ",SHERMAN OAKS        ,CA,91403,17,136,12.5
41584,L'ESPRIT ACADEMY                                                 ,31501 SCHOOLCRAFT ROAD                            ,LIVONIA             ,MI,48150,15,75,20
41589,FLAIR BEAUTY COLLEGE                                             ,23754 VALENCIA BOULEVARD                          ,VALENCIA            ,CA,91355,0,0,0
41594,COLUMBIA COLLEGE OF NURSING                                      ,4425 NORTH PORT WASHINGTON ROAD                   ,GLENDALE            ,WI,53212,0,35,0
41596,GALAXY MEDICAL COLLEGE                                           ,6400 LAUREL CANYON BOULEVARD       SUITE 115      ,NORTH HOLLYWOOD     ,CA,91606,0,19,0
41597,AMERICAN MEDICAL SCIENCES CENTER                                 ,"225 WEST BROADWAY, SUITE 115                      ",GLENDALE            ,CA,91204,0,28,0
41601,TRINITY SCHOOL OF HEALTH AND ALLIED SCIENCES                     ,"1149 WEST 190TH STREET, SUITE 2000                ",GARDENA             ,CA,90248,3,68,4.4
41604,ANGELES COLLEGE                                                  ,3440 WILSHIRE BOULEVARD            SUITE 310      ,LOS ANGELES         ,CA,90010,10,88,11.3
41606,PAUL MITCHELL THE SCHOOL NORMAL                                  ,1503 EAST COLLEGE AVENUE           SUITE L        ,NORMAL              ,IL,61761,13,106,12.2
41607,AVENUE FIVE INSTITUTE                                            ,8620 BURNET ROAD                   SUITE 300      ,AUSTIN              ,TX,78757,4,162,2.4
41612,PINCHOT UNIVERSITY                                               ,220 SECOND AVENUE SOUTH            SUITE 400      ,SEATTLE             ,WA,98104,1,48,2
41618,BRANDMAN UNIVERSITY                                              ,16355 LAGUNA CANYON ROAD                          ,IRVINE              ,CA,92618,90,2725,3.3
41619,MANDALYN ACADEMY                                                 ,648 EAST STATE ROAD                UNIT B         ,AMERICAN FORK       ,UT,84003,1,27,3.7
41622,LAIRD INSTITUTE OF SPA THERAPY                                   ,981 SECOND STREET                  SUITE 4        ,MANCHESTER          ,NH,3102,2,30,6.6
41624,TONI&GUY HAIRDRESSING  ACADEMY                                   ,2201 UPTOWN LOOP NORTHEAST SUITE F                ,ALBUQUERQUE         ,NM,87110,7,65,10.7
41625,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS                            ,420 SOUTH STATE ROAD 7                            ,HOLLYWOOD           ,FL,33023,43,202,21.2
41627,ERIC FISHER ACADEMY                                              ,6727 WEST CENTRAL                                 ,WICHITA             ,KS,67212,7,130,5.3
41628,PAUL MITCHELL THE SCHOOL MODESTO                                 ,3100 MCHENRY AVENUE                               ,MODESTO             ,CA,95350,24,153,15.6
41630,SUMMIT SALON ACADEMY                                             ,4802 GUNN HIGHWAY                  SUITE 144      ,TAMPA               ,FL,33624,3,66,4.5
41631,SUMMIT SALON ACADEMY - GAINESVILLE                               ,6915 NORTH WEST 4TH BOULEVARD      SUITE B        ,GAINESVILLE         ,FL,32607,6,55,10.9
41632,TENAJ SALON INSTITUTE                                            ,11915 CR 103                                      ,THE VILLAGES        ,FL,32162,10,138,7.2
41633,COMPASS COLLEGE OF CINEMATIC ARTS                                ,41 SHELDON BOULEVARD SOUTHEAST                    ,GRAND RAPIDS        ,MI,49503,1,17,5.8
41634,COSMO BEAUTY ACADEMY                                             ,3500 FULTON AVENUE                                ,SACRAMENTO          ,CA,95821,10,59,16.9
41637,BITTERROOT SCHOOL OF COSMETOLOGY                                 ,2079 NORTH FIRST STREET            SUITE-B.       ,HAMILTON            ,MT,59840,3,12,25
41641,MONTANA ACADEMY OF SALONS                                        ,501 2ND STREET SOUTH                              ,GREAT FALLS         ,MT,59405,4,62,6.4
41644,ANGELES INSTITUTE                                                ,"17100 PIONEER BLVD, SUITE 170                     ",ARTESIA             ,CA,90701,11,115,9.5
41650,MERIDIAN INSTITUTE OF SURGICAL ASSISTING                         ,1507 COUNTY HOSPITAL ROAD                         ,NASHVILLE           ,TN,37218,2,17,11.7
41653,PAUL MITCHELL THE SCHOOL MILWAUKEE                               ,2000 SILVERNAIL ROAD                              ,PEWAUKEE            ,WI,53072,12,88,13.6
41655,ACAYDIA SPA AND SCHOOL OF AESTHETICS                             ,86 NORTH UNIVERSITY AVENUE         SUITE 130      ,PROVO               ,UT,84601,2,22,9
41658,SALON PROFESSIONAL ACADEMY (THE)                                 ,2440 B SOUTH STEMMONS FREEWAY                     ,LEWISVILLE          ,TX,75067,6,79,7.5
41659,PAUL MITCHELL THE SCHOOL FRESNO                                  ,"5091 NORTH FRESNO STREET, SUITE 104               ",FRESNO              ,CA,93710,12,115,10.4
41660,MANHATTAN INSTITUTE (THE)                                        ,45 W.34TH STREET 5 FL.                            ,NEW YORK            ,NY,10001,0,4,0
41667,SUMMIT SALON ACADEMY                                             ,1944 EAST 53RD STREET                             ,ANDERSON            ,IN,46013,19,107,17.7
41668,SUMMIT SALON ACADEMY                                             ,116 WEST SOUTH BOUNDARY STREET                    ,PERRYSBURG          ,OH,45551,4,65,6.1
41669,COSMETIC ARTS INSTITUTE                                          ,1789 HAMPTON STREET                               ,WALTERBORO          ,SC,29488,14,31,45.1
41670,PAUL MITCHELL THE SCHOOL-TEMECULA                                ,27536 YNEZ ROAD                    SUITE E-1      ,TEMECULA            ,CA,92591,13,180,7.2
41671,AVEDA INSTITUTE DENVER                                           ,700 16TH STREET                                   ,DENVER              ,CO,80202,15,211,7.1
41672,GEISINGER COMMONWEALTH SCHOOL OF MEDICINE                        ,525 PINE STREET                                   ,SCRANTON            ,PA,18509,0,22,0
41673,SALON PROFESSIONAL ACADEMY (THE)                                 ,1388 COLONIAL BOULEVARD                           ,FORT MYERS          ,FL,33907,13,61,21.3
41674,SAGE SCHOOL OF MASSAGE & ESTHETICS                               ,369 NE REVERE AVENUE               SUITE 101      ,BEND                ,OR,97701,1,39,2.5
41676,FINGER LAKES SCHOOL OF MASSAGE (THE)                             ,215 EAST STATE STREET              SUITE 203      ,ITHACA              ,NY,14850,14,147,9.5
41677,ARTISAN COLLEGE OF COSMETOLOGY (THE)                             ,1645 TIFFIN AVENUE                                ,FINDLAY             ,OH,45840,1,20,5
41678,INNOVATIONS DESIGN ACADEMY                                       ,125 EAST LOCUST STREET                            ,CANTON              ,IL,61520,2,36,5.5
41686,COLLEGE OF MASSAGE THERAPY                                       ,98 POPLAR STREET                   BINGHAM MEMORIA,BLACKFOOT           ,ID,83221,2,14,14.2
41687,PELOTON COLLEGE                                                  ,8150 NORTH CENTRAL EXPRESSWAY      SUITE M2240    ,DALLAS              ,TX,75206,2,53,3.7
41689,HOLISTIC MASSAGE TRAINING INSTITUTE                              ,2834 LOCH RAVEN ROAD                              ,BALTIMORE           ,MD,21218,3,7,42.8
41690,SALON & SPA INSTITUTE                                            ,2695  NORTH CORIA STREET                          ,BROWNSVILLE         ,TX,78520,22,66,33.3
41691,DIAMONDS COSMETOLOGY COLLEGE                                     ,3321 LOY LAKE ROAD                                ,SHERMAN             ,TX,75090,4,22,18.1
41694,NORTHERN VIRGINIA SCHOOL OF THERAPEUTIC MASSAGE                  ,6402 ARLINGTON BOULEVARD           SUITE 840      ,FALLS CHURCH        ,VA,22042,1,33,3
41697,UNITEK COLLEGE                                                   ,4670 AUTO MALL PARKWAY                            ,FREMONT             ,CA,94538,5,284,1.7
41698,GURNICK ACADEMY OF MEDICAL ARTS                                  ,2121 SOUTH EL CAMINO REAL          BUILDING C 200 ,SAN MATEO           ,CA,94403,19,365,5.2
41699,AMERICAN BEAUTY ACADEMY                                          ,87 WEST 600 SOUTH                                 ,PAYSON              ,UT,84651,8,34,23.5
